name,vendor,url,population,wikidata_item,website,pages_visited,time
Wittdün auf Amrum,,,813,http://www.wikidata.org/entity/Q28091,http://www.amt-foehr-amrum.de/gemamr.htm#Wittduen,1,0.2379405666142702
Berzhausen,,,196,http://www.wikidata.org/entity/Q562574,http://www.berzhausen.de/,1,0.26530154421925545
Westermoor,,,395,http://www.wikidata.org/entity/Q546975,http://www.amt-breitenburg.de/westermoor.html,1,1.0197012424468994
Singhofen,,,1764,http://www.wikidata.org/entity/Q640414,http://www.vgnassau.info,1,1.17942919395864
Leutersdorf,,,3538,http://www.wikidata.org/entity/Q502686,https://www.leutersdorf.de/,1,1.047623636201024
Ransweiler,,,357,http://www.wikidata.org/entity/Q561135,https://ortsgemeinde-ransweiler.de/,1,2.0832216097041965
Wattenbek,,,2966,http://www.wikidata.org/entity/Q557131,http://www.gemeinde-wattenbek.de,1,2.8682868499308825
Luckow,,,620,http://www.wikidata.org/entity/Q695458,http://www.eggesin.de/stettiner_haff/gemeinden/luckow-rieth.php?navid=9,1,3.9146143877878785
Ransbach-Baumbach,somacos,https://www.ransbach-baumbach.de/ratsinfo/,7672,http://www.wikidata.org/entity/Q552481,https://www.ransbach-baumbach.de/,2,3.936422623693943
Masserberg,,,2252,http://www.wikidata.org/entity/Q559759,https://masserberg.de/,1,3.5983253717422485
Oederquart,,,1047,http://www.wikidata.org/entity/Q503942,http://www.nordkehdingen.de/default.cfm?mid=33912,1,4.885076263919473
Oßling,,,2266,http://www.wikidata.org/entity/Q93273,http://www.ossling.net/,3,4.897180658765137
Hamersen,,,441,http://www.wikidata.org/entity/Q503777,http://www.sittensen.de/,1,5.5296809347346425
Bennhausen,,,165,http://www.wikidata.org/entity/Q561298,http://www.kirchheimbolanden.de/,1,5.169903486035764
Emmendorf,,,731,http://www.wikidata.org/entity/Q818914,http://www.bad-bevensen.de/,2,5.938543730415404
Urbach,,,1523,http://www.wikidata.org/entity/Q182775,http://www.urbach-ww.de,1,5.898480670526624
Dippach,,,1071,http://www.wikidata.org/entity/Q668907,http://www.vg-berka-werra.de/,3,6.462362728081644
Bad Bevensen,,,9190,http://www.wikidata.org/entity/Q558569,http://www.bad-bevensen.de/,2,6.4606242422014475
Neukirch/Lausitz,,,5004,http://www.wikidata.org/entity/Q93270,http://www.neukirch-lausitz.de,1,9.333541914820671
Schömerich,,,152,http://www.wikidata.org/entity/Q656749,http://www.schoemerich.de,1,3.8631077706813812
Seestermühe,,,885,http://www.wikidata.org/entity/Q660826,http://www.seestermuehe.de,3,9.578466114588082
Emmelbaum,more!rubin,https://neuerburg.more-rubin1.de/,81,http://www.wikidata.org/entity/Q563134,http://www.suedeifelinfo.de/,3,10.125928610563278
Süderdeich,cc-egov,https://www.abw.sitzung-online.de/ri/logon.asp,474,http://www.wikidata.org/entity/Q551694,http://www.amt-buesum-wesselburen.de/index.php?menuid=44,2,11.486174335703254
Kruchten,more!rubin,https://neuerburg.more-rubin1.de/,446,http://www.wikidata.org/entity/Q304856,http://www.suedeifelinfo.de,3,9.910936237312853
Langeoog,,,1968,http://www.wikidata.org/entity/Q25129,https://www.langeoog.de/,2,8.746475173160434
Loitsche-Heinrichsberg,,,995,http://www.wikidata.org/entity/Q690599,http://www.loitsche.de,1,3.2992085115984082
