name,vendor,url,version,population,ags,wikidata_item,website,pages_visited,time
Nußloch,,,,11325,08226060,http://www.wikidata.org/entity/Q81979,http://www.nussloch.de,1,1.8895412683486938
Einöllen,,,,419,07336019,http://www.wikidata.org/entity/Q562954,http://www.xn--einllen-c1a.de,1,3.4891390716657043
Frankenstein,,,,950,07335010,http://www.wikidata.org/entity/Q23036,http://www.frankenstein.de,1,3.520408888347447
Gönnersdorf,,,,491,07233028,http://www.wikidata.org/entity/Q679450,http://www.goennersdorf-eifel.de,1,4.559993834234774
Burgwalde,,,,232,16061021,http://www.wikidata.org/entity/Q665732,http://www.vg-hanstein-rusteberg.de/,2,4.688081160187721
Frechen,sternberg,https://ratsinfo.stadt-frechen.de/,,52473,05362024,http://www.wikidata.org/entity/Q6823,http://www.stadt-frechen.de,2,4.780448649078608
Selzen,more!rubin,https://rhein-selz.gremien.info/,,1504,07339053,http://www.wikidata.org/entity/Q678449,http://www.selzen.de,2,5.776602029800415
Hontheim,more!rubin,https://vgtt.gremien.info/index.php,,808,07231057,http://www.wikidata.org/entity/Q569137,http://www.vgtt.de,2,5.777847639285028
Halle (Saale),somacos,http://buergerinfo.halle.de/infobi.asp,5.3.3 bi (Layout 4),237865,15002000,http://www.wikidata.org/entity/Q2814,https://www.halle.de/,2,5.776953442953527
Heilshoop,,,,544,01062032,http://www.wikidata.org/entity/Q120302,http://www.amt-nordstormarn.de/?NavID=1137.17,1,5.8973753759637475
Frechen,sternberg,https://ratsinfo.stadt-frechen.de/,,52473,05362024,http://www.wikidata.org/entity/Q6823,http://www.frechen.de,2,5.897772264666855
Borgsum,,,,332,01054015,http://www.wikidata.org/entity/Q27308,http://www.borgsum-auf-foehr.de/,2,6.014829316176474
Dorfhain,,,,1070,14628090,http://www.wikidata.org/entity/Q6685,http://www.dorfhain.de/,3,6.014712144620717
Ziesendorf,cc-egov,https://warnowwest.sitzung-mv.de/public/,,1427,13072121,http://www.wikidata.org/entity/Q199252,http://www.amt-warnow-west.de,2,6.21258931607008
Baumholder,,,,4203,07134005,http://www.wikidata.org/entity/Q541832,http://www.baumholder.de/,3,6.220287600532174
