name,vendor,url,population,wikidata_item,website,pages_visited,time
Cammin,,,0,http://www.wikidata.org/entity/Q31928092,http://www.gemeinde-cammin.de/,1,0.23434657603502274
Ebstorf,,,5342,http://www.wikidata.org/entity/Q659643,http://www.ebstorf.de,1,0.3374246880412102
Falkenhain,,,0,http://www.wikidata.org/entity/Q631101,http://www.gemeinde-falkenhain.de/,1,0.34864936769008636
Roßlau,,,0,http://www.wikidata.org/entity/Q822148,http://www.rosslau.de/,2,1.0470788404345512
Leitzweiler,,,0,http://www.wikidata.org/entity/Q630938,http://www.leitzweiler.de,1,1.939517766237259
Glasehausen,,,0,http://www.wikidata.org/entity/Q631454,http://www.vg-leinetal.de/html/mitgliedsgemeinden/index_gemeinden.htm,1,2.7283624187111855
Papendorf,,,0,http://www.wikidata.org/entity/Q659551,http://www.amt-warnow-west.de/aww/?page_id=488,1,3.177591420710087
Groß Plasten,,,0,http://www.wikidata.org/entity/Q20196,http://www.amt-seenlandschaft-waren.de/index1.html,1,3.452566124498844
Dexheim,,,0,http://www.wikidata.org/entity/Q630928,http://www.dexheim.de/,2,3.493486486375332
Köthel,,,314,http://www.wikidata.org/entity/Q638170,http://www.koethel.de/index.php?option=com_content&task=section&id=1,2,3.485545977950096
Veilsdorf,,,0,http://www.wikidata.org/entity/Q631479,http://www.veilsdorf.de,1,3.9611578956246376
Wendelsheim,more!rubin,https://woellstein.more-rubin1.de/,0,http://www.wikidata.org/entity/Q555562,http://www.woellstein.de,2,5.969214878976345
Sommerau,,,0,http://www.wikidata.org/entity/Q631137,http://ruwer.de/,2,5.544167034327984
Schweringen,provox,http://212.227.138.213/ratsinfo/hoya,794,http://www.wikidata.org/entity/Q505625,http://www.hoya-weser.de/index.php?id=378,2,6.809374153614044
Haßbergen,,,1571,http://www.wikidata.org/entity/Q689089,http://www.hassbergen.de/,1,7.007646009325981
Winningen,,,0,http://www.wikidata.org/entity/Q822358,http://www.winningen.de,3,7.650643803179264
Großbockedra,,,0,http://www.wikidata.org/entity/Q631506,http://www.huegelland-taeler.de,3,7.661375984549522
Ortenberg,,,8885,http://www.wikidata.org/entity/Q622509,https://www.ortenberg.net/,1,4.383095018565655
Grammentin,,,0,http://www.wikidata.org/entity/Q50970,http://www.stavenhagen.de/,1,6.165834844112396
Gerterode,,,0,http://www.wikidata.org/entity/Q631465,http://www.gerterode.de,2,8.480225048959255
Gröbenzell,somacos,https://www.session-groebenzell.de/sessionnet/bi/infobi.php,17504,http://www.wikidata.org/entity/Q278609,http://www.groebenzell.de,2,9.924126356840134
Boltenhagen,,,0,http://www.wikidata.org/entity/Q631074,https://www.boltenhagen.de/,3,9.531972281634808
Rieps,cc-egov,https://www.sitzungsdienst-rehna.de/ri/logon.asp,0,http://www.wikidata.org/entity/Q631126,http://www.rehna.de/,3,9.717895463109016
Bann,,,2166,http://www.wikidata.org/entity/Q631166,http://www.vglandstuhl.de/,4,11.025678880512714
Klein-Winternheim,,,0,http://www.wikidata.org/entity/Q630978,http://www.klein-winternheim.de,3,12.056096106767654
Miehlen,,,0,http://www.wikidata.org/entity/Q631119,http://www.miehlen.de,1,2.780892513692379
Glandorf,somacos,https://glandorfris.itebo.de/bi/infobi.asp,6645,http://www.wikidata.org/entity/Q630918,https://www.glandorf.de/,3,13.183798089623451
Brünn/Thür.,,,0,http://www.wikidata.org/entity/Q631272,http://www.gemeinde-bruenn.de/,1,3.9747932329773903
Warnkenhagen,somacos,http://session.amt-ms.de/sessionnet/bi/info.php?smcnavgroup=0,0,http://www.wikidata.org/entity/Q631335,http://www.amt-mecklenburgische-schweiz.de,2,14.341439604759216
Dörpen,more!rubin,https://doerpen.more-rubin1.de/,5077,http://www.wikidata.org/entity/Q631146,http://www.doerpen.de/,3,14.38952574133873
Bruchsal,somacos,https://session.bruchsal.de/bi/,44104,http://www.wikidata.org/entity/Q7059,https://www.bruchsal.de/,3,14.719726026058197
Geichlingen,more!rubin,https://neuerburg.more-rubin1.de/,0,http://www.wikidata.org/entity/Q640245,http://www.suedeifelinfo.de,3,9.300808317959309
Hohen Wangelin,cc-egov,https://www.sitzungsdienst-amt-waren.de/ri/logonc.asp?sessionId=151804845,0,http://www.wikidata.org/entity/Q20198,http://www.amt-slw.de,3,16.016645811498165
Kleinbartloff,,,0,http://www.wikidata.org/entity/Q631303,http://www.eichsfelder-kessel.de/gemeinden-der-vg/kleinbartloff/,4,15.743453748524189
Warmensteinach,,,2571,http://www.wikidata.org/entity/Q504438,http://www.gemeinde.warmensteinach.de,5,16.44247666746378
