name,vendor,url,version,population,ags,wikidata_item,website,pages_visited,time
Trossin,,,,1256,14730320,http://www.wikidata.org/entity/Q16066,http://www.gemeinde-trossin.de,2,1.1720692291855812
Wundersleben,,,,676,16068062,http://www.wikidata.org/entity/Q556510,http://www.vg-straussfurt.de/de/wundersleben.html,1,1.6858573332428932
Wolfsburg-Unkeroda,,,,0,16063089,http://www.wikidata.org/entity/Q649020,http://www.wolfsburg-unkeroda.de,2,1.9680605828762054
Sien,,,,514,07134082,http://www.wikidata.org/entity/Q678790,http://www.sien.de,1,2.2035807743668556
Kuhfelde,,,,1084,15081290,http://www.wikidata.org/entity/Q565907,http://www.vg-salzwedel-land.de/03_12.php,1,2.285512074828148
Höxter,somacos,https://sessionnet.krz.de/hoexter/bi/info.asp,5.3.3 KP3 bi (Layout 6),28824,05762020,http://www.wikidata.org/entity/Q16107,https://www.hoexter.de/,2,4.287665985524654
Niederkassel,somacos,http://session.niederkassel.de/bi/info.asp,5.2.6 bi (Layout 6),38218,05382044,http://www.wikidata.org/entity/Q12472,https://www.niederkassel.de/,2,4.895361572504044
Steffenshagen,,,,525,13072099,http://www.wikidata.org/entity/Q690642,http://www.doberan-land.de,2,4.912919282913208
Kirrweiler,,,,2036,07337047,http://www.wikidata.org/entity/Q654122,http://www.kirrweiler.de,1,5.014617279171944
Elgersburg,,,,1228,16070011,http://www.wikidata.org/entity/Q553076,http://www.elgersburg.com/,2,5.991090834140778
Obersteinebach,,,,243,07132085,http://www.wikidata.org/entity/Q641984,http://www.obersteinebach.de,1,3.9466070756316185
Saxler,,,,69,07233062,http://www.wikidata.org/entity/Q654511,http://saxler-eifel.de/cms/,1,6.317886769771576
Aubstadt,kommuna,https://ris.komuna.net/badkoenigshofen_vg,,709,09673113,http://www.wikidata.org/entity/Q558842,http://www.aubstadt.de,2,7.3770774975419044
Cumlosen,,,,717,12070060,http://www.wikidata.org/entity/Q635490,http://www.cumlosen.de/,1,7.377156667411327
Hohenfelde,,,,1030,01057029,http://www.wikidata.org/entity/Q819069,http://www.hohenfelde.de,3,8.075083777308464
Ribnitz-Damgarten,cc-egov,https://ribnitz-damgarten.sitzung-mv.de/ratsinfo/logon,,15167,13073075,http://www.wikidata.org/entity/Q571959,http://www.ribnitz-damgarten.de,2,8.073278062045574
Duppach,somacos,https://session.gerolstein.de/bi/info.asp,5.3.2 bi (Layout 6),291,07233211,http://www.wikidata.org/entity/Q567243,http://www.gerolstein.de/,3,8.92419072240591
Gutenborn,,,,1740,15084207,http://www.wikidata.org/entity/Q47743,http://www.gemeinde-gutenborn.info,2,9.11357543617487
Lindetal,cc-egov,https://amt-stargarder-land.sitzung-mv.de/public/,,1133,13071090,http://www.wikidata.org/entity/Q45964,http://www.stargarder-land.de/htm/allg/gemeinden/lindetal.htm,2,9.24564553797245
Liepgarten,,,,768,13075078,http://www.wikidata.org/entity/Q643067,http://www.eggesin.de/stettiner_haff/gemeinden/liepgarten.php,1,5.137816376984119
Rotenhain,,,,534,07143288,http://www.wikidata.org/entity/Q676246,http://www.rotenhain.de,2,7.914998099207878
Embsen,,,,2747,03355016,http://www.wikidata.org/entity/Q672032,http://www.embsen.de/,2,9.885371886193752
Wischhafen,,,,2976,03359040,http://www.wikidata.org/entity/Q502154,http://www.nordkehdingen.de/default.cfm?mid=33913,1,5.559544660151005
Dankmarshausen,,,,971,16063014,http://www.wikidata.org/entity/Q634746,http://www.dankmarshausen.de/,1,1.8729241266846657
Brake,somacos,https://sessionnet.krz.de/brake_uw/bi/infobi.asp,5.3.3 KP3 bi (Layout 3),14965,03461002,http://www.wikidata.org/entity/Q501639,http://www.brake.de/,3,12.138327442109585
Kauern,,,,409,16076034,http://www.wikidata.org/entity/Q554668,http://www.kauern.de,5,12.578414514660835
Reichersbeuern,cc-egov,https://www.vgreichersbeuern.sitzung-online.de/bi/allris.net.asp,,2518,09173140,http://www.wikidata.org/entity/Q532923,http://www.reichersbeuern.de,3,12.76199272274971
Hahn bei Marienberg,more!rubin,https://bad-marienberg.gremien.info/,,509,07143231,http://www.wikidata.org/entity/Q564034,http://www.bad-marienberg.de,2,12.762130618095398
Keppeshausen,more!rubin,https://neuerburg.more-rubin1.de/,,12,07232066,http://www.wikidata.org/entity/Q553450,http://www.suedeifelinfo.de,3,12.991033039987087
Hattstedt,,,,2571,01054042,http://www.wikidata.org/entity/Q21135,http://www.hattstedt.de,1,3.589625805616379
Apen,somacos,https://buergerinfo.apen.de/info.asp,5.3.3 bi (Layout 6),11600,03451001,http://www.wikidata.org/entity/Q503471,http://www.apen.de,4,13.472903706133366
Arzberg,,,,1885,14730010,http://www.wikidata.org/entity/Q16029,http://www.gemeinde-arzberg.de/,6,13.832491472363472
