name,vendor,url,population,wikidata_item,website,pages_visited,time
Wittdün auf Amrum,,,813,http://www.wikidata.org/entity/Q28091,http://www.amt-foehr-amrum.de/gemamr.htm#Wittduen,1,0.3044151980429888
Berzhausen,,,196,http://www.wikidata.org/entity/Q562574,http://www.berzhausen.de/,1,0.3818178214132786
Hamersen,,,441,http://www.wikidata.org/entity/Q503777,http://www.sittensen.de/,1,0.7397231161594391
Wattenbek,,,2966,http://www.wikidata.org/entity/Q557131,http://www.gemeinde-wattenbek.de,1,0.8082707393914461
Leutersdorf,,,3538,http://www.wikidata.org/entity/Q502686,https://www.leutersdorf.de/,1,0.7106299791485071
Westermoor,,,395,http://www.wikidata.org/entity/Q546975,http://www.amt-breitenburg.de/westermoor.html,1,2.7454973999410868
Neukirch/Lausitz,,,5004,http://www.wikidata.org/entity/Q93270,http://www.neukirch-lausitz.de,1,2.7872669771313667
Urbach,,,1523,http://www.wikidata.org/entity/Q182775,http://www.urbach-ww.de,1,3.183526122942567
Ransbach-Baumbach,somacos,https://www.ransbach-baumbach.de/ratsinfo/,7672,http://www.wikidata.org/entity/Q552481,https://www.ransbach-baumbach.de/,2,3.3990598991513252
Emmendorf,,,731,http://www.wikidata.org/entity/Q818914,http://www.bad-bevensen.de/,2,4.257978981360793
Masserberg,,,2252,http://www.wikidata.org/entity/Q559759,https://masserberg.de/,1,4.035085316747427
Luckow,,,620,http://www.wikidata.org/entity/Q695458,http://www.eggesin.de/stettiner_haff/gemeinden/luckow-rieth.php?navid=9,1,5.2194585129618645
Oederquart,,,1047,http://www.wikidata.org/entity/Q503942,http://www.nordkehdingen.de/default.cfm?mid=33912,1,4.292239485308528
Singhofen,,,1764,http://www.wikidata.org/entity/Q640414,http://www.vgnassau.info,1,5.595833200961351
Bad Bevensen,,,9190,http://www.wikidata.org/entity/Q558569,http://www.bad-bevensen.de/,2,5.7835267167538404
Bennhausen,,,165,http://www.wikidata.org/entity/Q561298,http://www.kirchheimbolanden.de/,1,5.942358266562223
Oßling,,,2266,http://www.wikidata.org/entity/Q93273,http://www.ossling.net/,3,7.148726299405098
Dippach,,,1071,http://www.wikidata.org/entity/Q668907,http://www.vg-berka-werra.de/,3,7.410867627710104
Emmelbaum,more!rubin,https://neuerburg.more-rubin1.de/,81,http://www.wikidata.org/entity/Q563134,http://www.suedeifelinfo.de/,3,7.484350608661771
Schömerich,,,152,http://www.wikidata.org/entity/Q656749,http://www.schoemerich.de,1,1.3164436593651772
Seestermühe,,,885,http://www.wikidata.org/entity/Q660826,http://www.seestermuehe.de,3,8.312500331550837
Süderdeich,cc-egov,https://www.abw.sitzung-online.de/ri/logon.asp,474,http://www.wikidata.org/entity/Q551694,http://www.amt-buesum-wesselburen.de/index.php?menuid=44,2,9.389334728941321
Langeoog,,,1968,http://www.wikidata.org/entity/Q25129,https://www.langeoog.de/,2,6.751661850139499
Loitsche-Heinrichsberg,,,995,http://www.wikidata.org/entity/Q690599,http://www.loitsche.de,1,2.125608619302511
