name,vendor,url,population,wikidata_item,website,pages_visited,time
Cammin,,,0,http://www.wikidata.org/entity/Q31928092,http://www.gemeinde-cammin.de/,1,0.1858264058828354
Ebstorf,,,5342,http://www.wikidata.org/entity/Q659643,http://www.ebstorf.de,1,0.2858472913503647
Falkenhain,,,0,http://www.wikidata.org/entity/Q631101,http://www.gemeinde-falkenhain.de/,1,0.5215177536010742
Leitzweiler,,,0,http://www.wikidata.org/entity/Q630938,http://www.leitzweiler.de,1,1.4235381558537483
Dexheim,,,0,http://www.wikidata.org/entity/Q630928,http://www.dexheim.de/,2,2.59780690073967
Köthel,,,314,http://www.wikidata.org/entity/Q638170,http://www.koethel.de/index.php?option=com_content&task=section&id=1,2,2.7429599538445473
Roßlau,,,0,http://www.wikidata.org/entity/Q822148,http://www.rosslau.de/,2,3.588293232023716
Papendorf,,,0,http://www.wikidata.org/entity/Q659551,http://www.amt-warnow-west.de/aww/?page_id=488,1,4.156005904078484
Veilsdorf,,,0,http://www.wikidata.org/entity/Q631479,http://www.veilsdorf.de,1,3.3114804551005363
Glasehausen,,,0,http://www.wikidata.org/entity/Q631454,http://www.vg-leinetal.de/html/mitgliedsgemeinden/index_gemeinden.htm,1,2.59613798558712
Groß Plasten,,,0,http://www.wikidata.org/entity/Q20196,http://www.amt-seenlandschaft-waren.de/index1.html,1,4.990571551024914
Haßbergen,,,1571,http://www.wikidata.org/entity/Q689089,http://www.hassbergen.de/,1,4.936416022479534
Wendelsheim,more!rubin,https://woellstein.more-rubin1.de/,0,http://www.wikidata.org/entity/Q555562,http://www.woellstein.de,2,5.33235202729702
Großbockedra,,,0,http://www.wikidata.org/entity/Q631506,http://www.huegelland-taeler.de,3,5.63544823974371
Winningen,,,0,http://www.wikidata.org/entity/Q822358,http://www.winningen.de,3,6.016791015863419
Grammentin,,,0,http://www.wikidata.org/entity/Q50970,http://www.stavenhagen.de/,1,5.4492646008729935
Gröbenzell,somacos,https://www.session-groebenzell.de/sessionnet/bi/infobi.php,17504,http://www.wikidata.org/entity/Q278609,http://www.groebenzell.de,2,7.8510487005114555
Gerterode,,,0,http://www.wikidata.org/entity/Q631465,http://www.gerterode.de,2,7.200938917696476
Sommerau,,,0,http://www.wikidata.org/entity/Q631137,http://ruwer.de/,2,7.585821092128754
Schweringen,provox,http://212.227.138.213/ratsinfo/hoya,794,http://www.wikidata.org/entity/Q505625,http://www.hoya-weser.de/index.php?id=378,2,7.419175803661346
Ortenberg,,,8885,http://www.wikidata.org/entity/Q622509,https://www.ortenberg.net/,1,3.248937800526619
Boltenhagen,,,0,http://www.wikidata.org/entity/Q631074,https://www.boltenhagen.de/,3,7.78371412307024
Kleinbartloff,,,0,http://www.wikidata.org/entity/Q631303,http://www.eichsfelder-kessel.de/gemeinden-der-vg/kleinbartloff/,3,9.08040176331997
Glandorf,somacos,https://glandorfris.itebo.de/bi/infobi.asp,6645,http://www.wikidata.org/entity/Q630918,https://www.glandorf.de/,3,8.972974330186844
Bann,,,2166,http://www.wikidata.org/entity/Q631166,http://www.vglandstuhl.de/,4,8.588028274476528
Rieps,cc-egov,https://www.sitzungsdienst-rehna.de/ri/logon.asp,0,http://www.wikidata.org/entity/Q631126,http://www.rehna.de/,3,9.65963926911354
Miehlen,,,0,http://www.wikidata.org/entity/Q631119,http://www.miehlen.de,1,2.2937843799591064
Brünn/Thür.,,,0,http://www.wikidata.org/entity/Q631272,http://www.gemeinde-bruenn.de/,1,2.827741913497448
Klein-Winternheim,,,0,http://www.wikidata.org/entity/Q630978,http://www.klein-winternheim.de,3,12.070125222206116
Warnkenhagen,somacos,http://session.amt-ms.de/sessionnet/bi/info.php?smcnavgroup=0,0,http://www.wikidata.org/entity/Q631335,http://www.amt-mecklenburgische-schweiz.de,2,12.189885720610619
Dörpen,more!rubin,https://doerpen.more-rubin1.de/,5077,http://www.wikidata.org/entity/Q631146,http://www.doerpen.de/,3,12.240688845515251
Furtwangen im Schwarzwald,somacos,http://rathaus.furtwangen.de/sessionnet/buergerinfo/infobi.php,9157,http://www.wikidata.org/entity/Q82717,http://www.furtwangen.de,4,13.121141530573368
Geichlingen,more!rubin,https://neuerburg.more-rubin1.de/,0,http://www.wikidata.org/entity/Q640245,http://www.suedeifelinfo.de,3,7.514894492924213
Kella,,,0,http://www.wikidata.org/entity/Q631315,http://www.ershausen-geismar.de/index.php?id=49,5,13.421839378774166
Bruchsal,somacos,https://session.bruchsal.de/bi/,44104,http://www.wikidata.org/entity/Q7059,https://www.bruchsal.de/,4,13.419423334300518
Sonderhofen,,,791,http://www.wikidata.org/entity/Q512098,http://www.sonderhofen.de,2,5.42445882409811
Nahe,,,2366,http://www.wikidata.org/entity/Q564312,https://www.gemeinde-nahe.de/,3,13.765403471887112
Brehme,,,1092,http://www.wikidata.org/entity/Q631329,http://www.lindenberg-eichsfeld.de/standort/mitgliedsgemeinden/brehme/index_ger.html,2,8.75626664608717
Münchwald,,,296,http://www.wikidata.org/entity/Q640229,https://www.muenchwald.de/,1,7.491359576582909
Warmensteinach,,,2571,http://www.wikidata.org/entity/Q504438,http://www.gemeinde.warmensteinach.de,5,16.196340389549732
