name,vendor,url,version,population,ags,wikidata_item,website,pages_visited,time
Stocksee,,,,415,01060080,http://www.wikidata.org/entity/Q629729,http://www.stocksee.de,1,0.9794814568012953
Eichstetten am Kaiserstuhl,,,,3648,08315030,http://www.wikidata.org/entity/Q606787,http://www.eichstetten.de/,1,1.0360642094165087
Kölln-Reisiek,,,,3316,01056031,http://www.wikidata.org/entity/Q567415,http://www.koelln-reisiek.de,1,1.0604223757982254
Selbitz,PortUNA.ris,https://www.selbitz.de/ratsinfo/index.php,,4294,09475171,http://www.wikidata.org/entity/Q60090,https://www.selbitz.de/,2,1.2532570660114288
Elisabeth-Sophien-Koog,,,,53,01054026,http://www.wikidata.org/entity/Q20783,http://www.amt-nordsee-treene.de/index.phtml?sNavID=1640.19,1,1.3297324515879154
Dohr,,,,614,07135021,http://www.wikidata.org/entity/Q678641,http://www.gemeinde-dohr.de/,1,1.4510911703109741
Unterammergau,,,,1566,09180135,http://www.wikidata.org/entity/Q505408,http://www.gemeinde-unterammergau.de,1,1.6792752854526043
Kirchgellersen,,,,2551,03355020,http://www.wikidata.org/entity/Q476856,http://www.kirchgellersen.de,1,1.7992569487541914
Flörsheim-Dalsheim,more!rubin,https://monsheim.more-rubin1.de/gremien.php,,3040,07331023,http://www.wikidata.org/entity/Q567111,https://www.floersheimdalsheim.de/,4,1.7999876346439123
Meckenbach,,,,351,07133063,http://www.wikidata.org/entity/Q563757,http://www.meckenbach.de,1,0.9628685116767883
Stralendorf,,,,1377,13076130,http://www.wikidata.org/entity/Q640892,https://www.stralendorf.de/,2,2.1019428484141827
Udenheim,,,,1345,07331064,http://www.wikidata.org/entity/Q656646,http://www.udenheim.de,2,2.1860806923359632
Mauden,more!rubin,https://vgdaaden.more-rubin1.de/,,111,07132068,http://www.wikidata.org/entity/Q561767,http://www.mauden.de,3,2.1861463375389576
Auhausen,,,,1006,09779117,http://www.wikidata.org/entity/Q502820,http://www.auhausen.de/,1,2.2884072680026293
Alt Duvenstedt,,,,1902,01058003,http://www.wikidata.org/entity/Q433130,http://www.alt-duvenstedt.de/,2,2.386998701840639
Hedwigenkoog,cc-egov,https://www.abw.sitzung-online.de/ri/logon.asp,,215,01051043,http://www.wikidata.org/entity/Q533392,http://www.amt-buesum-wesselburen.de/index.php?menuid=29,2,2.406028689816594
Bienstädt,,,,657,16067004,http://www.wikidata.org/entity/Q546667,http://www.vg-nesseaue.de/,1,2.4055004250258207
Ulrichstein,,,,2985,06535018,http://www.wikidata.org/entity/Q565534,http://www.ulrichstein.de,4,2.5741178803145885
Antdorf,,,,1340,09190113,http://www.wikidata.org/entity/Q532016,https://www.antdorf.de/,2,2.7071596905589104
Sahms,,,,376,01053106,http://www.wikidata.org/entity/Q632178,http://www.amt-schwarzenbek-land.de/index.phtml?sNavID=1879.51,4,2.714560829102993
Zepkow,,,,187,13071168,http://www.wikidata.org/entity/Q20279,https://www.amt-roebel-mueritz.de/verzeichnis/visitenkarte.php?mandat=119632,7,2.7933485191315413
Ehringshausen,sternberg,https://rim.ekom21.de/ehringshausen/startseite,,9367,06532008,http://www.wikidata.org/entity/Q633810,http://www.ehringshausen.de/,3,2.8523755371570587
Bliestorf,,,,651,01053011,http://www.wikidata.org/entity/Q632198,http://www.bliestorf.de/,1,0.7822642382234335
Greifswald,cc-egov,https://greifswald.sitzung-mv.de/public/,,59382,13075039,http://www.wikidata.org/entity/Q4098,https://www.greifswald.de/,3,2.211078457534313
Alesheim,,,,953,09577113,http://www.wikidata.org/entity/Q550719,http://www.alesheim.de,6,3.2842260617762804
Heiligenmoschel,more!rubin,https://otterbach.more-rubin1.de/,,608,07335013,http://www.wikidata.org/entity/Q567151,http://www.otterbach-otterberg.de,4,3.41837808303535
Treis-Karden,more!rubin,https://vgcochem.gremien.info/,,2196,07135082,http://www.wikidata.org/entity/Q656110,http://www.treis-karden.de,3,3.635822357609868
Rothenklempenow,,,,618,13075119,http://www.wikidata.org/entity/Q645231,http://www.loecknitz-online.de/alp/gemeinden/rothenklempenow.php,2,1.0668732784688473
Juist,somacos,http://rat.gemeinde-juist.de/bi/info.php,5.2.3 bi (Layout 5),1515,03452013,http://www.wikidata.org/entity/Q24846,http://www.gemeinde-juist.de,4,2.7424042355269194
Kronsgaard,,,,237,01059136,http://www.wikidata.org/entity/Q526741,http://www.kronsgaard.de,1,3.759045260027051
Reurieth,,,,815,16069037,http://www.wikidata.org/entity/Q556855,http://www.vg-feldstein.de/,3,3.918713055551052
