name,vendor,url,version,population,ags,wikidata_item,website,pages_visited,time
Weiler,,,,288,07135089,http://www.wikidata.org/entity/Q651709,http://www.weiler-vordereifel.de,2,0.6784223224967718
Höhn,,,,3031,07143242,http://www.wikidata.org/entity/Q818645,http://www.gemeinde-hoehn.de,3,0.7970738746225834
Trennewurth,,,,243,01051118,http://www.wikidata.org/entity/Q528451,http://www.trennewurth.de,1,1.028918083757162
Nimsreuland,,,,90,07232280,http://www.wikidata.org/entity/Q648865,http://www.nimsreuland.de,1,1.1201460678130388
Westhausen,,,,709,16069056,http://www.wikidata.org/entity/Q676144,http://www.heldburg.de,2,1.3944754563272
Kollmoor,,,,33,01061053,http://www.wikidata.org/entity/Q556285,http://www.amt-breitenburg.de/kollmoor.html,1,1.6301082633435726
Lahr/Schwarzwald,sternberg,https://lahr.ratsinfomanagement.net/startseite,,46797,08317065,http://www.wikidata.org/entity/Q7039,https://www.lahr.de/,2,2.2298022098839283
Lübs,,,,335,13075084,http://www.wikidata.org/entity/Q642764,http://www.amt-am-stettiner-haff.de/start/gemeinden/luebs,1,2.2297588251531124
Dassel,,,,9604,03155003,http://www.wikidata.org/entity/Q486556,http://www.stadt-dassel.de/,4,2.3293483648449183
Neuberg,,,,5416,06435020,http://www.wikidata.org/entity/Q634736,http://www.neuberg.eu,1,1.3217767123132944
Unterhaching,more!rubin,https://unterhaching.more-rubin1.de/,,24980,09184148,http://www.wikidata.org/entity/Q264899,https://www.unterhaching.de/,2,4.016240565106273
Desloch,,,,332,07133024,http://www.wikidata.org/entity/Q567188,http://www.desloch.de/,3,5.819299019873142
Walsleben,,,,771,12068452,http://www.wikidata.org/entity/Q585065,http://www.amt-temnitz.de/ris/instanz_7/index.htm,1,6.252115450799465
Ebersberg,,,,12239,09175115,http://www.wikidata.org/entity/Q253003,https://www.ebersberg.de/,2,6.25234779715538
Gehlberg,,,,502,16070017,http://www.wikidata.org/entity/Q637429,http://www.gehlberg.net,1,6.337788514792919
Dürrwangen,somacos,http://buergerinfo.duerrwangen.de/info.php,5.1.8 bi (Layout 5),2585,09571139,http://www.wikidata.org/entity/Q503001,https://www.duerrwangen.de/,3,6.339394422248006
Straußfurt,,,,1756,16068053,http://www.wikidata.org/entity/Q530170,http://www.straussfurt.de,2,6.957365224137902
Gutweiler,,,,636,07235038,http://www.wikidata.org/entity/Q569313,http://www.gutweiler.de,2,6.980449296534061
Nordheim am Main,kommuna,https://ris.komuna.net/volkach,,1013,09675155,http://www.wikidata.org/entity/Q503950,http://www.nordheim-main.de,2,7.1228467877954245
Balingen,somacos,https://service.balingen.info/buergerinfo/info.php,5.2.6 bi (Layout 6),34217,08417002,http://www.wikidata.org/entity/Q16015,http://www.balingen.de/,2,7.299880530685186
Groß Schenkenberg,,,,575,01053044,http://www.wikidata.org/entity/Q632468,http://www.amt-sandesneben-nusse.de/gemeinden/info/gem_grschenkenberg.html,1,7.828647509217262
Gorxheimertal,,,,4087,06431008,http://www.wikidata.org/entity/Q1538518,http://www.gorxheimertal.de,2,2.745621057227254
Ramin,,,,652,13075113,http://www.wikidata.org/entity/Q675611,http://www.loecknitz-online.de/alp/gemeinden/ramin.php,3,7.919267572462559
Amberg,,,,1476,09778111,http://www.wikidata.org/entity/Q457139,http://www.gemeinde-amberg.de,3,7.919560443609953
Kentzlin,,,,202,13071072,http://www.wikidata.org/entity/Q53758,http://www.lk-demmin.de/,1,1.8215194642543793
Gailingen am Hochrhein,,,,2852,08335026,http://www.wikidata.org/entity/Q62026,http://www.gailingen.de,1,2.276049707084894
Rosenbach/Vogtl.,more!rubin,https://ris-rosenbach.zv-kisa.de/,,4177,14523365,http://www.wikidata.org/entity/Q46796,http://www.rosenbach.de,4,8.707310631871223
Bad Salzungen,,,,20244,16063003,http://www.wikidata.org/entity/Q502662,https://www.badsalzungen.de/,1,0.8962635733187199
Wees,,,,2420,01059176,http://www.wikidata.org/entity/Q556995,https://www.wees.de/,1,1.4145011324435472
Westheim,,,,1171,09577179,http://www.wikidata.org/entity/Q525889,http://www.westheim.info,4,8.936025446280837
Niederheimbach,,,,780,07339040,http://www.wikidata.org/entity/Q17715,http://www.niederheimbach.de,6,9.160773169249296
Maikammer,more!rubin,https://vg-maikammer.more-rubin1.de/index.php,,4336,07337052,http://www.wikidata.org/entity/Q22969,https://www.maikammer.de/,4,9.522881262004375
Herbstadt,kommuna,https://ris.komuna.net/badkoenigshofen_vg,,606,09673131,http://www.wikidata.org/entity/Q558803,http://www.herbstadt.de,2,3.7526054084300995
Eimke,cc-egov,https://ris-sud.itv-ue.de/bi/allris.net.asp,,827,03360007,http://www.wikidata.org/entity/Q696381,http://www.eimke.de/start_eimke.htm,4,9.851110115647316
Haren,more!rubin,https://haren.more-rubin1.de/index.php,,23829,03454018,http://www.wikidata.org/entity/Q529185,http://www.haren.de,5,9.850929841399193
Waischenfeld,,,,3083,09472197,http://www.wikidata.org/entity/Q503128,http://www.waischenfeld.de,5,9.959192791953683
Lutter,,,,722,16061067,http://www.wikidata.org/entity/Q565909,http://www.vg-uder.de/orte/lutter_fuerstenhagen.htm,1,0.857401579618454
Burrweiler,,,,811,07337015,http://www.wikidata.org/entity/Q553285,http://www.burrweiler.de/,3,10.207257002592087
Dankerath,more!rubin,https://adenau.more-rubin1.de/index.php,,74,07131015,http://www.wikidata.org/entity/Q564983,http://www.adenau.de/,3,10.299317037686706
Wallenhorst,sternberg,https://wallenhorst.ratsinfomanagement.net/,,23081,03459033,http://www.wikidata.org/entity/Q628324,https://www.wallenhorst.de/,2,1.897681163623929
Groß Miltzow,,,,988,13071054,http://www.wikidata.org/entity/Q50930,http://www.gross-miltzow.de,1,0.7938254531472921
Vaihingen an der Enz,sternberg,https://vaihingen.ratsinfomanagement.net/startseite,,29467,08118073,http://www.wikidata.org/entity/Q61928,http://www.vaihingen.de,4,10.675979975610971
Rieden,,,,2688,09371146,http://www.wikidata.org/entity/Q549110,http://www.rieden.com,5,3.5654568281024694
Bothkamp,,,,264,01057011,http://www.wikidata.org/entity/Q558455,http://www.bothkamp.de/,1,0.4908879417926073
Nottleben,,,,415,16067052,http://www.wikidata.org/entity/Q552620,http://www.vg-nesseaue.de,4,4.623650956898928
Stavern,,,,1052,03454050,http://www.wikidata.org/entity/Q694623,http://www.stavern.de,6,3.9811350405216217
Mutterschied,,,,495,07140099,http://www.wikidata.org/entity/Q641584,http://www.mutterschied-online.de,1,0.47409425489604473
Meersburg,somacos,https://www.buergerinfo-meersburg.de/info.php,5.2.3 bi (Layout 5),5944,08435036,http://www.wikidata.org/entity/Q498212,https://www.meersburg.de/,7,9.935932498425245
Südeichsfeld,,,,6629,16064074,http://www.wikidata.org/entity/Q558787,http://www.lg-suedeichsfeld.de,3,2.4506751727312803
Ilbesheim bei Landau in der Pfalz,,,,1147,07337042,http://www.wikidata.org/entity/Q567725,http://www.ilbesheim.de,1,0.6754255685955286
Diemelstadt,,,,5208,06635008,http://www.wikidata.org/entity/Q558638,http://www.diemelstadt.de,10,11.804522847756743
Neu Darchau,,,,1383,03354019,http://www.wikidata.org/entity/Q630467,http://www.neudarchau.de,1,0.526831166818738
Kirchheim am Ries,,,,1820,08136037,http://www.wikidata.org/entity/Q282312,http://www.kirchheim-am-ries.de,5,9.556614942848682
Pritzier,,,,405,13076116,http://www.wikidata.org/entity/Q674901,http://www.amt-hagenow-land.de,7,4.275326961651444
Bad Belzig,bartel,http://rig.stadt-belzig.de/ti-1/,,11144,12069020,http://www.wikidata.org/entity/Q523642,http://www.belzig.com/,5,3.637431235983968
Neunkirchen,,,,1867,08225068,http://www.wikidata.org/entity/Q632397,http://www.neunkirchen-baden.de,6,12.80897345021367
"Golzow, Mittelmark",,,,1334,12069216,http://www.wikidata.org/entity/Q640637,http://www.amt-brueck.de/default.aspx?page=golzow,1,1.294679932296276
Neuerkirch,,,,298,07140101,http://www.wikidata.org/entity/Q561723,http://www.neuerkirch.de,1,2.4384185019880533
Bad Belzig,bartel,http://rig.stadt-belzig.de/ti-1/,,11144,12069020,http://www.wikidata.org/entity/Q523642,http://www.bad-belzig.de/,4,5.292527472600341
Oberhausen bei Kirn,,,,877,07133073,http://www.wikidata.org/entity/Q646851,http://www.kirn-land.de,1,2.2254002038389444
Ingolstadt,somacos,https://www.ingolstadt.de/sessionnet/info.php,5.3.1 KP1 bi (Layout 6),136981,09161000,http://www.wikidata.org/entity/Q3004,https://www.ingolstadt.de/,2,2.5929486379027367
Lüerdissen,sternberg,https://eschershausen-stadtoldendorf.ratsinfomanagement.net/startseite,,408,03255028,http://www.wikidata.org/entity/Q549781,http://www.eschershausen-stadtoldendorf.de,2,2.4922135919332504
Satteldorf,,,,5564,08127073,http://www.wikidata.org/entity/Q81994,https://www.satteldorf.de/,8,6.912437418475747
