name,vendor,url,version,population,ags,wikidata_item,website,pages_visited,time
Eppstein,,,,13655,06436002,http://www.wikidata.org/entity/Q45347,https://www.eppstein.de,1,0.4003749340772629
Steinsfeld,,,,1211,09571205,http://www.wikidata.org/entity/Q504705,https://www.steinsfeld.de/,1,0.7978876009583473
Budenbach,,,,185,07140023,http://www.wikidata.org/entity/Q477057,http://www.budenbach.de/,1,1.507573620416224
Elsdorf,sternberg,https://ratsinfo.elsdorf.de/,,21663,05362016,http://www.wikidata.org/entity/Q4615,https://www.elsdorf.de/,3,1.7983892178162932
Müschenbach,more!rubin,https://hachenburg.gremien.info/index.php,,992,07143269,http://www.wikidata.org/entity/Q646422,https://www.hachenburg-vg.de/,2,1.9049865184351802
Hallungen,,,,198,16063037,http://www.wikidata.org/entity/Q634874,http://www.vg-mihla.de/verzeichnis/objekt.php?mandat=75518,1,0.25505499728024006
Heidesheim am Rhein,more!rubin,https://ingelheim.gremien.info/,,7534,07339027,http://www.wikidata.org/entity/Q175746,http://www.heidesheim.de,2,2.1456168461591005
Wulfsen,,,,1711,03353042,http://www.wikidata.org/entity/Q672050,http://www.wulfsen.de/,2,2.1444510789588094
Keppeshausen,,,,12,07232066,http://www.wikidata.org/entity/Q553450,http://www.suedeifelinfo.de,1,0.22459506057202816
Gerolzhofen,somacos,http://stadtrat.gerolzhofen.de/bi/info.php,5.3.2 KP10 bi (Layout 6),6889,09678134,http://www.wikidata.org/entity/Q519134,https://www.gerolzhofen.de/,5,2.326315033249557
Reutlingen,n-komm,https://www.reutlingen.de/willkommen,,115966,08415061,http://www.wikidata.org/entity/Q3085,https://www.reutlingen.de/,1,2.4356177132576704
Bad Wildbad,somacos,https://session.bad-wildbad.net/bi/info.asp,5.4.2 bi (Layout 6),10130,08235079,http://www.wikidata.org/entity/Q502755,https://www.bad-wildbad.de/,2,2.5033792993053794
Freinsheim,,,,4916,07332019,http://www.wikidata.org/entity/Q539630,http://www.stadt-freinsheim.de,1,2.6235355362296104
