name,vendor,url,version,population,ags,wikidata_item,website,pages_visited,time
Süderhöft,,,,14,01054130,http://www.wikidata.org/entity/Q20750,http://www.amt-nordsee-treene.de/index.phtml?sNavID=1640.36,1,3.5830597393214703
Engelstadt,,,,722,07339016,http://www.wikidata.org/entity/Q570666,http://www.engelstadt.de/,1,4.235765192657709
Siedenbrünzow,,,,510,13071136,http://www.wikidata.org/entity/Q53765,http://www.lk-demmin.de/,1,4.447288293391466
Walkenried,,,,4370,03159036,http://www.wikidata.org/entity/Q656314,https://www.walkenried-tourismus.de/,1,4.446117226034403
Nordstrand,,,,2241,01054091,http://www.wikidata.org/entity/Q21010,http://www.amt-nordsee-treene.de/index.phtml?sNavID=1640.28,1,4.946053478866816
Bell,,,,1309,07137008,http://www.wikidata.org/entity/Q654172,http://www.bell-eifel.de/,1,4.988533116877079
Kirchnüchel,,,,180,01057034,http://www.wikidata.org/entity/Q641663,http://www.amt-luetjenburg.de/orte/kirchnuechel.html,1,6.0032329969108105
Euscheid,,,,141,07232221,http://www.wikidata.org/entity/Q567614,http://www.euscheid.de/,2,7.473014455288649
Weinsheim,,,,1822,07133112,http://www.wikidata.org/entity/Q630786,http://www.weinsheim.de,1,8.804707683622837
Stetten,,,,1414,09778199,http://www.wikidata.org/entity/Q566622,http://www.stetten-schwaben.de,2,8.804485116153955
Kenn,,,,2679,07235060,http://www.wikidata.org/entity/Q174435,http://www.kenn.de,1,8.95082364231348
Strehla,,,,3686,14627270,http://www.wikidata.org/entity/Q8792,http://www.strehla.de,3,8.9703105725348
Morscheid,,,,946,07235090,http://www.wikidata.org/entity/Q656840,http://www.morscheid.de,1,8.970814321190119
Merzenich,sternberg,https://sdnetrim.kdvz-frechen.de/rim4280/,,9778,05358040,http://www.wikidata.org/entity/Q200044,https://www.gemeinde-merzenich.de/,2,9.133392095565796
Blaichach,,,,5811,09780115,http://www.wikidata.org/entity/Q513048,http://www.blaichach.de,1,12.250103630125523
Reinsbüttel,,,,411,01051093,http://www.wikidata.org/entity/Q629595,http://www.reinsbuettel.de,1,6.066529139876366
Enge-Sande,,,,1123,01054167,http://www.wikidata.org/entity/Q522968,https://www.enge-sande.de/,4,12.57177797332406
Löhma,,,,262,16075063,http://www.wikidata.org/entity/Q659352,http://www.vg-seenplatte.de,2,12.572398863732815
Bresegard bei Eldena,cc-egov,http://www.ludwigslust-land.sitzung-online.de/bi/allris.net.asp,,205,13076018,http://www.wikidata.org/entity/Q692553,http://www.amt-ludwigslust-land.de/,2,12.57137617841363
Dippoldiswalde,more!rubin,https://ris-dippoldiswalde.zv-kisa.de/,,14432,14628060,http://www.wikidata.org/entity/Q6462,https://www.dippoldiswalde.de/,2,13.582950361073017
Richtenberg,,,,1288,13073076,http://www.wikidata.org/entity/Q571963,https://www.amt-franzburg-richtenberg.de/,5,15.519672952592373
Sipplingen,,,,2095,08435053,http://www.wikidata.org/entity/Q557628,http://www.sipplingen.de,3,15.73973686620593
Pünderich,,,,831,07135073,http://www.wikidata.org/entity/Q567287,https://www.puenderich.de/,6,17.484646521508694
Löhne,sternberg,https://loehne.ratsinfomanagement.net/,,39697,05758024,http://www.wikidata.org/entity/Q14863,https://www.loehne.de/,3,17.484388049691916
Schloß Holte-Stukenbrock,sternberg,https://schlossholtestukenbrock.ratsinfomanagement.net/startseite,,26776,05754036,http://www.wikidata.org/entity/Q225432,http://www.schloss-holte-stukenbrock.de,6,19.208974301815033
Dürrlauingen,,,,1617,09774127,http://www.wikidata.org/entity/Q266726,http://www.duerrlauingen.de/,1,11.136153511703014
Suderburg,cc-egov,https://ris-sud.itv-ue.de/bi/allris.net.asp,,4546,03360023,http://www.wikidata.org/entity/Q604584,http://www.suderburg.de,5,20.241948403418064
Kolbermoor,kommuna,https://ris.komuna.net/kolbermoor/Home.mvc,,18505,09187150,http://www.wikidata.org/entity/Q253445,https://www.kolbermoor.de/,3,16.006078116595745
Wonneberg,kommuna,https://ris.komuna.net/vgwagingasee/Meeting.mvc/List?clientID=45408,,1547,09189165,http://www.wikidata.org/entity/Q534090,https://www.wonneberg.de/,4,20.264149069786072
Hargarten,,,,94,07232233,http://www.wikidata.org/entity/Q640163,http://www.hargarten-net.com,2,9.33212711662054
Rinnthal,,,,672,07337067,http://www.wikidata.org/entity/Q374514,http://www.rinnthal.de,4,22.827813435345888
Belau,somacos,https://sessionnet.krz.de/amt-bokhorst-wankendorf/bi/info.asp,5.1.7 bi (Layout 5),365,01057005,http://www.wikidata.org/entity/Q690776,http://www.amt-bokhorst-wankendorf.de/gemeinden/belau/belau.php,4,23.16554495319724
Lambsborn,more!rubin,https://bruchmuehlbach-miesau.more-rubin1.de/,,717,07335201,http://www.wikidata.org/entity/Q652049,http://www.bruchmuehlbach-miesau.de,4,23.16492634266615
Rödern,more!rubin,https://ris.kirchberg-hunsrueck.de/,,196,07140129,http://www.wikidata.org/entity/Q641263,http://www.kirchberg-hunsrueck.de,2,10.707441464066505
Kneitlingen,,,,807,03158022,http://www.wikidata.org/entity/Q660966,http://www.kneitlingen.de/,1,3.3271732702851295
Kirchdorf an der Amper,somacos,https://buergerinfo-kirchdorf.livingdata.de/infobi.asp,5.1.3 bi (Layout 4),3235,09178136,http://www.wikidata.org/entity/Q506009,http://www.gemeinde-kirchdorf-amper.de,5,20.206225756555796
St. Märgen,,,,1861,08315094,http://www.wikidata.org/entity/Q550625,http://www.sankt-maergen.de,4,22.019882019609213
Kleinbartloff,,,,415,16061059,http://www.wikidata.org/entity/Q631303,http://www.eichsfelder-kessel.de/gemeinden-der-vg/kleinbartloff/,3,14.066925432533026
Winsen,cc-egov,https://www.sitzungsdienst-winsen-aller.de/bi/allris.net.asp,,13220,03351024,http://www.wikidata.org/entity/Q622498,http://www.winsen-aller.de,3,17.346230525523424
Eberbach,somacos,http://session.eberbach.de/bi/info.php,5.1.7 bi (Layout 5),14460,08226013,http://www.wikidata.org/entity/Q22873,http://www.eberbach.de/,4,27.01724338904023
Enzklösterle,,,,1249,08235025,http://www.wikidata.org/entity/Q246783,http://www.enzkloesterle.eu/,7,29.651556815952063
