name,vendor,url,version,population,ags,wikidata_item,website,pages_visited,time
Sprakensehl,,,,1211,03151028,http://www.wikidata.org/entity/Q671766,http://www.gemeinde-sprakensehl.de,1,3.8207519948482513
Bobenthal,,,,289,07340001,http://www.wikidata.org/entity/Q284934,http://www.bobenthal.de/,1,3.8206756692379713
Sprötau,,,,778,16068052,http://www.wikidata.org/entity/Q556489,http://www.sproetau.de,1,3.835558332502842
Heilshoop,,,,544,01062032,http://www.wikidata.org/entity/Q120302,http://www.amt-nordstormarn.de/?NavID=1137.17,1,3.926061751320958
Rosenbach,,,,1566,14626470,http://www.wikidata.org/entity/Q502668,http://www.gemeinde-rosenbach.de,1,3.991814363747835
Oechsen,,,,600,16063062,http://www.wikidata.org/entity/Q635647,http://www.oechsen.de,1,4.527296811342239
Oberelsbach,,,,2655,09673149,http://www.wikidata.org/entity/Q284696,http://www.oberelsbach-rhoen.de,1,4.555836921557784
Grothusenkoog,,,,24,01054040,http://www.wikidata.org/entity/Q20751,http://www.amt-eiderstedt.de/index.phtml?sNavID=1840.19,1,4.8236821964383125
Hasborn,more!rubin,https://vg-wittlich.more-rubin1.de/,,649,07231049,http://www.wikidata.org/entity/Q551713,http://www.vg-wittlich-land.de,2,0.9880199749022722
Rittersheim,,,,171,07333062,http://www.wikidata.org/entity/Q561568,http://www.kirchheimbolanden.de,1,4.966756755486131
Rothenbach,more!rubin,https://westerburg.gremien.info/,,902,07143289,http://www.wikidata.org/entity/Q646318,http://www.vg-westerburg.de,2,5.061575315892696
Frücht,,,,547,07141044,http://www.wikidata.org/entity/Q567179,http://www.fruecht.info/,2,5.202847361564636
Leegebruch,somacos,https://sessionnet.krz.de/leegebruch/bi/info.asp,5.2.3 bi (Layout 5),6870,12065180,http://www.wikidata.org/entity/Q531735,http://www.leegebruch.de,2,5.204897817224264
Wallhausen,,,,1513,07133109,http://www.wikidata.org/entity/Q165381,https://www.wallhausen.de/,3,5.292875315994024
Bornheim,somacos,http://session.stadt-bornheim.de/bi/info.asp,5.2.4 bi (Layout 6),48326,05382012,http://www.wikidata.org/entity/Q6852,https://www.bornheim.de/,4,5.363565128296614
Schwaigern,somacos,https://buergerinformation.schwaigern.de/info.php,5.0.7 bi (Layout 5),11425,08125086,http://www.wikidata.org/entity/Q507592,https://www.schwaigern.de/,3,5.533763932064176
Vaale,cc-egov,https://www.amt-schenefeld.sitzung-online.de/ri/logon.asp,,1198,01061105,http://www.wikidata.org/entity/Q556633,https://www.amt-schenefeld.de/verzeichnis/objekt.php?mandat=130432,2,5.533287093043327
Bergisch Gladbach,somacos,https://mandatsinfo.bergischgladbach.de/bi/info.asp,5.1.3 bi (Layout 5),111966,05378004,http://www.wikidata.org/entity/Q3117,https://www.bergischgladbach.de/,5,5.533744506537914
Ottendorf,cc-egov,https://www.achterwehr.sitzung-online.de/ri/logon.asp,,921,01058126,http://www.wikidata.org/entity/Q632498,http://www.ottendorf.de,2,5.533862680196762
Leinsweiler,,,,438,07337051,http://www.wikidata.org/entity/Q646666,http://www.leinsweiler.de,1,5.818846425041556
Bruschied,,,,281,07133201,http://www.wikidata.org/entity/Q560480,https://www.bruschied.eu/,2,1.892201291397214
Kleinbundenbach,,,,433,07340213,http://www.wikidata.org/entity/Q567176,http://www.kleinbundenbach.de,1,0.7118010576814413
Neunheilingen,,,,474,16064048,http://www.wikidata.org/entity/Q669439,http://www.vg-schlotheim.de/,4,6.119260009378195
Kaltenlengsfeld,,,,0,16063043,http://www.wikidata.org/entity/Q384835,http://www.kaltenlengsfeld.de/,1,1.688865341246128
Nustrow,,,,152,13072076,http://www.wikidata.org/entity/Q690630,http://www.tessin.de/435.0.html,1,1.1596514638513327
Hackenheim,more!rubin,https://bad-kreuznach.more-rubin1.de/,,2068,07133037,http://www.wikidata.org/entity/Q561674,http://www.hackenheim.de,4,6.994392013177276
Klinkrade,,,,591,01053068,http://www.wikidata.org/entity/Q555709,http://www.klinkrade.de,3,2.666853204369545
Krummendiek,somacos,https://sitzungsdienst.amt-itzehoe-land.de/bi2/info.php,5.1.6 bi (Layout 5),92,01061059,http://www.wikidata.org/entity/Q556188,http://www.amt-itzehoe-land.de/index.php?id=96,2,7.241365432739258
Büsingen am Hochrhein,,,,1491,08335015,http://www.wikidata.org/entity/Q61698,http://www.buesingen.de/,6,7.311316128820181
Büsingen am Hochrhein,,,,1491,08335015,http://www.wikidata.org/entity/Q61698,http://www.buesingen.ch,6,7.344991119578481
Orlamünde,,,,1113,16074065,http://www.wikidata.org/entity/Q530022,http://www.vg-suedliches-saaletal.de,4,7.622891487553716
Baddeckenstedt,somacos,https://baddeckenstedtris.itebo.de/bi/info.asp,5.2.4 bi (Layout 6),3069,03158002,http://www.wikidata.org/entity/Q638289,http://www.baddeckenstedt.de/,6,7.665883073583245
Neukirchen vorm Wald,,,,2857,09275135,http://www.wikidata.org/entity/Q31669,http://www.neukirchen-vorm-wald.de,14,7.730393709614873
Klein Rönnau,cc-egov,https://www.trave.sitzung-online.de/bi/au010.asp?PALFDNR=20,,1690,01060049,http://www.wikidata.org/entity/Q554166,http://www.klein-roennau.de,3,2.9675684198737144
Hopferau,,,,1206,09777135,http://www.wikidata.org/entity/Q205497,https://www.hopferau.de/,1,0.7080776263028383
Dauwelshausen,more!rubin,https://neuerburg.more-rubin1.de/,,78,07232025,http://www.wikidata.org/entity/Q561274,http://www.suedeifelinfo.de/,3,2.6838851775974035
Alsheim,,,,2820,07331002,http://www.wikidata.org/entity/Q629109,https://www.alsheim.de/,6,8.073094746097922
Speicher,more!rubin,https://speicher.more-rubin1.de/,,3449,07232123,http://www.wikidata.org/entity/Q683808,http://www.vg-speicher.de,2,1.9837588835507631
Dichtelbach,,,,628,07140027,http://www.wikidata.org/entity/Q507140,http://www.dichtelbach.de/,4,8.38219009898603
Pellingen,,,,1151,07235106,http://www.wikidata.org/entity/Q655962,http://www.pellingen.de,1,0.48825051821768284
Seelbach,,,,392,07141128,http://www.wikidata.org/entity/Q693040,http://www.vgnassau.info,1,0.727331006899476
Piesau,,,,715,16073066,http://www.wikidata.org/entity/Q556863,https://www.piesau.de/,2,1.0385537315160036
Eisenbach (Hochschwarzwald),,,,2147,08315031,http://www.wikidata.org/entity/Q117878,http://www.eisenbach.de/,1,1.2626117765903473
Großbettlingen,,,,4449,08116022,http://www.wikidata.org/entity/Q83220,http://www.grossbettlingen.de,6,4.432898858562112
Ottweiler,somacos,https://buergerinfo.ottweiler.de/info.php,5.2.3 bi (Layout 5),14358,10043115,http://www.wikidata.org/entity/Q562147,http://www.ottweiler.de,6,4.04138508439064
Brachtendorf,more!rubin,https://kaisersesch.gremien.info/,,259,07135011,http://www.wikidata.org/entity/Q564678,http://www.kaisersesch.de/,3,2.4657921716570854
Kemberg,,,,9737,15091160,http://www.wikidata.org/entity/Q534792,http://www.kemberg.de,5,9.808552423492074
Markdorf,somacos,https://ratsinfomarkdorf.cmcitymedia.de/bi/info.php,5.2.1 bi (Layout 5),14031,08435034,http://www.wikidata.org/entity/Q573239,https://www.markdorf.de/,2,4.743334559723735
Wilzenberg-Hußweiler,,,,279,07134094,http://www.wikidata.org/entity/Q564574,http://www.wilzenberg-hussweiler.de,1,0.18905849568545818
Bischbrunn,,,,1774,09677120,http://www.wikidata.org/entity/Q504048,http://www.bischbrunn.de/,12,10.193888971582055
Lam,,,,2599,09372138,http://www.wikidata.org/entity/Q310990,http://www.markt-lam.de,7,4.658039880916476
Golmsdorf,,,,702,16074026,http://www.wikidata.org/entity/Q650939,http://www.vg-dornburg-camburg.eu,6,6.3515140656381845
Meinerzhagen,sternberg,https://meinerzhagen.ratsinfomanagement.net/,,20397,05962036,http://www.wikidata.org/entity/Q5573,http://www.meinerzhagen.de,2,1.8581168688833714
Marktschellenberg,,,,1776,09172124,http://www.wikidata.org/entity/Q116883,http://www.marktschellenberg.de,8,5.411581186577678
Söllingen,,,,1630,03154027,http://www.wikidata.org/entity/Q672005,http://www.samtgemeindeheeseberg.de,15,10.749350987374783
Klipphausen,,,,10280,14627100,http://www.wikidata.org/entity/Q8726,https://klipphausen.de/,10,10.82145556434989
Landau an der Isar,kommuna,https://ris.komuna.net/landau/Person.mvc,,13390,09279122,http://www.wikidata.org/entity/Q509536,https://www.landau-isar.de/,3,6.8891278598457575
Kubschütz,,,,2554,14625290,http://www.wikidata.org/entity/Q93253,https://www.gemeinde-kubschuetz.de/,10,3.9437735620886087
Loose,,,,815,01058099,http://www.wikidata.org/entity/Q662662,http://www.gemeinde-loose.de,1,0.4398484490811825
Högel,,,,471,01054045,http://www.wikidata.org/entity/Q523021,http://www.hoegel-nf.de,4,1.6941956989467144
Issum,sternberg,https://ris.issum.de/,,11937,05154020,http://www.wikidata.org/entity/Q243337,https://www.issum.de/,3,1.2972564306110144
Negenborn,,,,688,03255030,http://www.wikidata.org/entity/Q550485,http://www.gemeinde-negenborn.de,1,1.2343829814344645
Neuruppin,sternberg,https://neuruppin.ratsinfomanagement.net/startseite,,30846,12068320,http://www.wikidata.org/entity/Q16085,https://www.neuruppin.de/,7,4.377185707911849
Weißwasser/O.L.,,,,16130,14626600,http://www.wikidata.org/entity/Q44498,http://www.weisswasser.de,9,6.43166078068316
Sievershütten,,,,1108,01060077,http://www.wikidata.org/entity/Q554102,http://www.sievershuetten.eu,4,1.0863456781953573
Laucha an der Unstrut,,,,2845,15084285,http://www.wikidata.org/entity/Q124803,http://www.stadt-laucha.de,2,4.868150057271123
Alt Bukow,,,,474,13072002,http://www.wikidata.org/entity/Q433090,http://www.neubukow-salzhaff.de,8,3.4455610644072294
Schönfeld,bartel,https://www.amt-bruessow-uckermark.de/ris/ti-1/,,571,12073520,http://www.wikidata.org/entity/Q623861,http://www.amt-bruessow.de,2,2.7632802482694387
