name,vendor,url,version,population,ags,wikidata_item,website,pages_visited,time
Ohrum,,,,634,03158023,http://www.wikidata.org/entity/Q662169,http://www.sg-oderwald.de,1,1.9605644717812538
Weingarten,,,,1844,07334032,http://www.wikidata.org/entity/Q654163,https://weingarten-pfalz.de/,1,1.9951797164976597
Claußnitz,,,,3062,14522070,http://www.wikidata.org/entity/Q70942,https://www.claussnitz.de/,2,2.1081459261476994
Hammerstein,,,,328,07138024,http://www.wikidata.org/entity/Q653105,https://hammerstein-am-rhein.de/,1,2.3193944059312344
Karlsdorf,,,,111,16074045,http://www.wikidata.org/entity/Q650907,http://www.huegelland-taeler.de,1,2.586232777684927
Elterlein,,,,2871,14521180,http://www.wikidata.org/entity/Q57885,http://www.elterlein-im-erzgebirge.de/,2,2.744098737835884
Astert,more!rubin,https://hachenburg.more-rubin1.de/index.php,,225,07143204,http://www.wikidata.org/entity/Q564270,http://www.hachenburg-vg.de/,2,3.622958593070507
Drage,,,,4243,03353007,http://www.wikidata.org/entity/Q665062,http://gemeinde-drage.de,3,3.6221485510468483
Winnert,,,,709,01054156,http://www.wikidata.org/entity/Q573057,http://www.amt-nordsee-treene.de/index.phtml?sNavID=1640.39,1,3.622235767543316
Flörsheim am Main,more!rubin,https://floersheim.more-rubin1.de/,,21572,06436004,http://www.wikidata.org/entity/Q622593,https://www.floersheim-main.de/,2,3.719454515725374
Weiden,more!rubin,https://herrstein-rhaunen.gremien.info/,,83,07134091,http://www.wikidata.org/entity/Q645242,http://www.vg-herrstein.de,2,3.8831200376152992
Prinzhöfte,,,,648,03458012,http://www.wikidata.org/entity/Q629491,http://www.prinzhoefte.de,1,1.9174648076295853
Hintertiefenbach,,,,313,07134041,http://www.wikidata.org/entity/Q517642,http://www.hintertiefenbach.de,1,1.5085302516818047
Sonnschied,,,,100,07134086,http://www.wikidata.org/entity/Q117601,http://www.sonnschied.de,2,4.277276888489723
Langenbach bei Kirburg,more!rubin,https://bad-marienberg.gremien.info/,,1067,07143253,http://www.wikidata.org/entity/Q646335,http://www.bad-marienberg.de,2,4.277495078742504
Königsfeld,cc-egov,https://www.sitzungsdienst-rehna.de/ri/logon.asp,,955,13074042,http://www.wikidata.org/entity/Q671239,http://www.rehna.de/,3,4.5817061848938465
