name,vendor,url,version,population,ags,wikidata_item,website,pages_visited,time
Eichenbach,,,,70,07131021,http://www.wikidata.org/entity/Q563910,http://www.eichenbach.de/,2,0.9998654425144196
Alkersum,,,,410,01054005,http://www.wikidata.org/entity/Q20780,http://www.alkersum.de/,1,1.0186241045594215
Pantelitz,,,,818,13073061,http://www.wikidata.org/entity/Q668442,http://www.gemeinde-pantelitz.de,1,1.349862527102232
Weinbergen,,,,3068,16064066,http://www.wikidata.org/entity/Q637409,http://www.weinbergen.de,1,1.4017567932605743
Wolkramshausen,,,,936,16062059,http://www.wikidata.org/entity/Q559982,http://www.wolkramshausen.de/home.html,1,1.4991718158125877
Flammersfeld,,,,1337,07132032,http://www.wikidata.org/entity/Q568197,http://www.gemeinde-flammersfeld.de,1,1.4992327690124512
Harra,,,,828,16075042,http://www.wikidata.org/entity/Q627705,http://www.gemeinde-harra.de,1,2.3797845020890236
Krümmel,,,,331,07143041,http://www.wikidata.org/entity/Q186669,http://www.kruemmel-ww.de,2,2.605444386601448
Dänischenhagen,,,,3858,01058037,http://www.wikidata.org/entity/Q651026,http://www.amt-daenischenhagen.de/main.php4?page=48s6&amts_publickey=yp36qf2fy&amts_id=330&amts_prefix=aaaaaaaf&gemeinde_publickey=28767k7j3&gemeinde_id=332&content_publickey=nu7v&web_template=60,1,2.651912920176983
Jesteburg,,,,7903,03353020,http://www.wikidata.org/entity/Q638271,http://www.jesteburg-online.de/,1,2.6938856430351734
Klingelbach,,,,722,07141073,http://www.wikidata.org/entity/Q179977,http://www.vg-katzenelnbogen.de,1,1.3582290261983871
Munningen,,,,1733,09779188,http://www.wikidata.org/entity/Q505766,http://www.munningen.de,1,3.5606166534125805
Kludenbach,more!rubin,https://ris.kirchberg-hunsrueck.de/,,107,07140071,http://www.wikidata.org/entity/Q561573,http://www.kirchberg-hunsrueck.de,2,3.6943174973130226
Limbach,more!rubin,https://hachenburg.more-rubin1.de/index.php,,412,07143257,http://www.wikidata.org/entity/Q672691,http://www.hachenburg-vg.de,2,3.693987086415291
Stockhausen-Illfurth,more!rubin,https://bad-marienberg.gremien.info/,,436,07143297,http://www.wikidata.org/entity/Q646326,http://www.bad-marienberg.de,2,4.57557250186801
Krukow,,,,148,01053074,http://www.wikidata.org/entity/Q555685,https://krukow.de/,1,2.1912150345742702
Westerholz,,,,731,01059178,http://www.wikidata.org/entity/Q117276,http://www.langballig.de/index.phtml?sNavID=137.25,1,5.491735033690929
Behrenhoff,,,,810,13075008,http://www.wikidata.org/entity/Q636756,http://www.landhagen.de/behrenhoff/behrenhoff-informationen.html,1,4.959553822875023
Lauenhagen,,,,1320,03257019,http://www.wikidata.org/entity/Q637015,http://www.lauenhagen.de,1,5.074887689203024
Lägerdorf,cc-egov,https://www.breitenburg.sitzung-online.de/bi/allris.net.asp,,2662,01061061,http://www.wikidata.org/entity/Q638314,http://www.laegerdorf.de,2,7.590446345508099
Niederelbert,,,,1674,07143053,http://www.wikidata.org/entity/Q642780,https://www.niederelbert.de/,1,3.006530813872814
Schmidthachenbach,,,,370,07134077,http://www.wikidata.org/entity/Q369050,http://www.schmidthachenbach.de,2,7.777760803699493
Zwiefalten,,,,2201,08415085,http://www.wikidata.org/entity/Q83211,http://www.zwiefalten.de,4,7.79311665520072
Görisried,,,,1329,09777131,http://www.wikidata.org/entity/Q513882,https://www.goerisried.de/,3,7.9693323969841
Kodersdorf,,,,2436,14626230,http://www.wikidata.org/entity/Q506108,http://www.kodersdorf.de,2,5.6813147328794
Dreisbach,more!rubin,https://bad-marienberg.gremien.info/,,576,07143216,http://www.wikidata.org/entity/Q563103,http://www.bad-marienberg.de/,2,4.460848595947027
Sukow-Levitzow,somacos,https://session.amt-ms.de/bi/info.asp,5.3.3 bi (Layout 6),479,13072103,http://www.wikidata.org/entity/Q689724,http://www.amt-mecklenburgische-schweiz.de,4,9.658538483083248
Döbern,,,,3194,12071044,http://www.wikidata.org/entity/Q544801,http://www.doebern.de/,4,10.220876015722752
Großenaspe,,,,2935,01060027,http://www.wikidata.org/entity/Q551636,http://www.grossenaspe.de,5,10.237447578459978
Panten,,,,662,01053097,http://www.wikidata.org/entity/Q666369,http://www.amt-sandesneben-nusse.de/gemeinden/info/gem_panten.html,1,7.081872299313545
Wasserlosen,,,,3356,09678192,http://www.wikidata.org/entity/Q583371,https://www.wasserlosen.de/,5,11.454021237790585
Naunheim,somacos,https://neu.maifeld.de/bi/info.php,5.3.2 bi (Layout 6),437,07137080,http://www.wikidata.org/entity/Q565346,http://www.maifeld.de,5,11.454223159700632
Einbeck,cc-egov,https://ris.kdgoe.de/EIN_public/,,30826,03155013,http://www.wikidata.org/entity/Q47244,http://www.einbeck.de,2,5.449868481606245
Lüdershagen,,,,553,13073053,http://www.wikidata.org/entity/Q633080,http://www.amt-barth.de/luedershagen.htm,1,4.1299445964396
Salz,,,,2332,09673161,http://www.wikidata.org/entity/Q589490,http://www.salz.de,7,12.098074272274971
Langenleuba-Niederhain,,,,1740,16077023,http://www.wikidata.org/entity/Q28334,http://www.wieratal.de,3,12.230618547648191
Gundelsheim,somacos,https://ratsinfo.gundelsheim.de/bi/info.asp,5.3.2 bi (Layout 6),7254,08125039,http://www.wikidata.org/entity/Q537997,http://www.gundelsheim.de,4,12.340860355645418
Jückelberg,,,,0,16077019,http://www.wikidata.org/entity/Q28402,http://www.wieratal.de,3,12.377251148223877
Jübar,,,,1579,15081225,http://www.wikidata.org/entity/Q529896,http://www.beetzendorf-diesdorf.de,6,13.1380828730762
Speinshart,,,,1114,09374157,http://www.wikidata.org/entity/Q507938,http://www.speinshart.de,5,13.139179173856974
Gröden,,,,1346,12062196,http://www.wikidata.org/entity/Q551445,http://www.gemeinde-groeden.de,1,1.1356150209903717
Langenlehsten,,,,158,01053080,http://www.wikidata.org/entity/Q544160,http://www.buechen.de/index.phtml?sNavID=1781.39,1,4.415973041206598
