name,vendor,url,version,population,ags,wikidata_item,website,pages_visited,time
Eppstein,,,,13655,06436002,http://www.wikidata.org/entity/Q45347,https://www.eppstein.de,1,0.5059854201972485
Budenbach,,,,185,07140023,http://www.wikidata.org/entity/Q477057,http://www.budenbach.de/,1,0.5496795624494553
Steinsfeld,,,,1211,09571205,http://www.wikidata.org/entity/Q504705,https://www.steinsfeld.de/,1,0.7868180200457573
Apolda,cc-egov,https://apolda.allris.cloud/public/si010,,22012,16071001,http://www.wikidata.org/entity/Q490689,http://www.apolda.de/,2,1.9466173686087132
Lütjenburg,,,,5322,01057048,http://www.wikidata.org/entity/Q221840,https://www.stadt-luetjenburg.de/,4,2.1821951642632484
Oeschebüttel,,,,170,01061080,http://www.wikidata.org/entity/Q556273,http://www.amt-kellinghusen.de/index.php?contentID=77,1,2.463243894279003
Freinsheim,,,,4916,07332019,http://www.wikidata.org/entity/Q539630,http://www.stadt-freinsheim.de,1,2.5238046273589134
Gerolzhofen,somacos,http://stadtrat.gerolzhofen.de/bi/info.php,5.5.1 bi (Layout 6),6889,09678134,http://www.wikidata.org/entity/Q519134,https://www.gerolzhofen.de/,5,2.815479703247547
Hohenfelde,,,,872,01061041,http://www.wikidata.org/entity/Q669202,http://www.amt-horst-herzhorn.de/index.php?module=webpage&id=15,1,2.847451075911522
Elsdorf,sternberg,https://ratsinfo.elsdorf.de/,,21663,05362016,http://www.wikidata.org/entity/Q4615,https://www.elsdorf.de/,3,3.00369743257761
Stepfershausen,,,,626,16066071,http://www.wikidata.org/entity/Q556840,http://www.stepfershausen.de,1,3.0864413753151894
Himbergen,,,,1702,03360011,http://www.wikidata.org/entity/Q680510,http://www.himbergen.de,2,3.087837040424347
Wennbüttel,somacos,https://sessionnet.owl-it.de/mitteldithmarschen/bi/info.asp,5.4.6 KP4 bi (Layout 6),91,01051126,http://www.wikidata.org/entity/Q537932,https://www.gemeinde-wennbuettel.de/,2,3.1433840319514275
Niedertiefenbach,,,,188,07141096,http://www.wikidata.org/entity/Q644193,http://www.vg-katzenelnbogen.de,1,0.8419983349740505
Sankt Goarshausen,,,,1280,07141121,http://www.wikidata.org/entity/Q564757,https://www.sankt-goarshausen.de/,1,0.6825193800032139
Altenhof,,,,345,13071003,http://www.wikidata.org/entity/Q20220,https://www.amt-roebel-mueritz.de/verzeichnis/visitenkarte.php?mandat=119597,7,3.3030626885592937
Wulfsen,,,,1711,03353042,http://www.wikidata.org/entity/Q672050,http://www.wulfsen.de/,3,3.367397256195545
Pockau-Lengefeld,sternberg,https://pockau-lengefeld.ratsinfomanagement.net/,,7634,14521495,http://www.wikidata.org/entity/Q15474520,https://www.pockau-lengefeld.de/,2,3.412112958729267
Bad Zwischenahn,somacos,https://www.bad-zwischenahn.de/sessionnet/ratsinfo/ylogon.php?logon=1&pn=admin,5.4.8 KP2 ri (Layout 6),28596,03451002,http://www.wikidata.org/entity/Q504526,http://www.bad-zwischenahn.de/,4,4.0802303440868855
Höhndorf,,,,432,01057028,http://www.wikidata.org/entity/Q636439,http://www.amt-probstei.de/Hoehndorf.688.0.html,1,1.3634533770382404
Arnsdorf,,,,4942,14625010,http://www.wikidata.org/entity/Q93210,http://www.gemeinde-arnsdorf.de/,4,4.7035793624818325
Kindsbach,,,,2373,07335018,http://www.wikidata.org/entity/Q567142,http://www.kindsbach.de,2,4.825810927897692
Töging am Inn,somacos,https://buergerinfo.toeging.de/info.php,5.5.3 bi (Layout 6),9291,09171132,http://www.wikidata.org/entity/Q256375,https://www.toeging.de/,4,1.9416486620903015
Medow,somacos,https://sessionnet.owl-it.de/amt-anklam-land/bi/info.asp,5.5.3 bi (Layout 6),513,13075088,http://www.wikidata.org/entity/Q635622,http://www.amt-anklam-land.de,2,5.57042209059
Sarnow,somacos,https://sessionnet.owl-it.de/amt-anklam-land/bi/info.asp,5.5.3 bi (Layout 6),386,13075122,http://www.wikidata.org/entity/Q633995,http://www.amt-anklam-land.de,2,5.570075012743473
Lieberose,,,,1360,12061308,http://www.wikidata.org/entity/Q584485,http://www.lieberose-niederlausitz.de,2,5.570120472460985
Norstedt,,,,412,01054092,http://www.wikidata.org/entity/Q573037,https://www.norstedt.de/,2,5.743172124028206
Wethau,somacos,https://ratsinfo.kitu-genossenschaft.de/wethautal_bi/info.asp,5.5.2 KP2 bi (Layout 6),932,15084560,http://www.wikidata.org/entity/Q555279,http://www.vgem-wethautal.de,2,5.90590450540185
Dümpelfeld,,,,588,07131501,http://www.wikidata.org/entity/Q132081,http://www.duempelfeld-ahr.de/,1,5.965414557605982
Eschbronn,,,,2073,08325071,http://www.wikidata.org/entity/Q81251,http://www.eschbronn.de/,7,5.966778926551342
